0.90574,4.6099,0.68686,4.6301,-2.6917,4.2149
-47.686,-2.0797,1.9596,6.1003,0.43104,5.3929
-28.045,0.88017,1.656,2.2029,-0.1624,4.8439
-46.058,-2.0773,2.3048,5.929,0.33995,5.4479
-2.9985,3.5694,-0.82783,-8.8992,-1.1533,3.5209
7.2266,2.6638,-10.845,-14.186,0.027262,3.7239
-13.849,-2.4208,2.8534,-0.10909,-0.90811,4.3309
2.9733,4.8627,16.388,0.71809,-1.6121,4.5369
-47.914,-2.2269,1.7262,5.8415,0.50005,5.3799
-29.153,-1.2557,2.3501,5.3741,0.31097,4.9749
4.8927,-3.1408,2.2285,-0.83557,-0.21994,4.0549
-11.556,2.0691,2.4545,-2.9905,0.99053,4.2259
-24.993,0.90593,0.49128,0.92774,-0.38958,4.3569
61.666,10.306,71.064,8.964,3.2977,2.8959
-48.384,-2.4117,2.381,6.3807,0.50126,5.5279
-41.196,-1.3477,1.1347,5.3185,0.16839,5.2139
45.471,6.8129,50.682,1.9883,-2.1057,3.5329
-31.901,-0.098316,1.0449,3.4643,-0.16615,5.0159
-4.4589,4.7018,8.2816,0.69815,-1.9089,4.6019
-40.155,-1.3151,2.0845,4.8988,-0.083913,5.2919
4.7763,0.92732,-2.1456,-10.187,0.15926,4.2829
-33.937,-0.7848,2.3256,0.84341,0.45224,5.0119
-23.965,1.5086,-1.3934,1.4922,0.47871,4.7079
-55.522,-3.2076,2.6027,6.6496,0.7605,5.5529
-56.345,-3.3141,2.6389,6.6983,0.79519,5.5659
8.4759,-6.3295,1.0856,1.9964,-1.0459,3.6079
0.093833,-2.6812,1.5649,3.5142,-0.79847,3.7719
-26.356,0.42499,-0.14901,3.496,-0.28673,4.7159
-10.226,2.3129,2.2495,-11.382,-0.92179,4.7029
-14.529,-0.47079,-4.5484,-2.7211,1.3233,4.3589
-16.995,-0.12346,3.5742,-2.6042,-0.57213,4.5989
4.7151,3.2365,-6.213,5.5119,0.26496,3.7249
-50.014,-2.5271,2.3205,5.9652,0.55261,5.4139
-17.874,-1.4093,-1.7134,-1.3746,-0.54003,4.5039
5.4369,4.8597,7.9288,3.1652,-2.9706,4.1599
-1.6354,-2.5936,3.503,3.3365,0.31006,4.1279
8.6177,0.090957,-8.0353,3.2699,-1.5438,3.6509
0.70945,2.3873,-2.4272,-8.8322,0.2515,3.2599
72.251,8.2227,60.296,8.5289,1.0798,2.3369
-37.604,-1.3042,0.97883,1.713,0.49855,5.0649
0.90926,4.249,-6.2152,-19.26,-0.065819,3.6229
-51.299,-2.6658,2.4256,6.2127,0.59904,5.4559
8.0873,4.3249,-10.318,-16.299,2.3796,3.5519
-37.615,-1.1732,1.2518,2.2193,0.2869,4.8569
-36.355,-1.0219,2.5028,3.9395,0.24795,5.1059
66.727,19.834,87.732,6.3765,1.5232,3.2669
-28.149,0.8066,-3.2611,1.5995,0.043733,4.7819
9.9728,2.7547,-12.01,8.4058,-0.88839,3.6849
-20.69,0.43579,-1.5323,-5.8765,0.48613,4.3699
3.6916,1.1718,0.16893,-12.001,0.20312,4.0199
-11.457,2.1103,-5.8664,-7.5818,0.76523,4.0549
-27.794,-0.22978,-0.033242,-2.6334,0.32489,4.6479
13.042,7.2406,-4.8387,-28.12,-0.42811,2.7849
51.318,14.453,54.991,4.6625,-0.22842,3.4889
4.6343,2.5942,-4.3443,-6.103,0.080118,4.2299
0.74441,1.3585,1.588,-3.1566,-0.96091,3.5769
-6.5183,3.4037,-0.21626,-1.4624,-1.2714,4.3239
-4.8625,2.5954,2.9187,-4.2023,-1.2255,4.0019
49.647,13.069,55.363,0.99301,0.69551,3.3619
-33.593,-0.90109,0.13559,-0.15934,0.48576,4.7589
5.0184,-5.7583,-2.1404,3.9362,-0.0043501,3.9649
-24.952,-1.1638,-0.38451,-0.29285,0.018922,4.7909
0.44193,-3.2551,2.6881,2.0955,-0.21597,4.1189
3.7572,2.0079,2.9169,7.7726,-3.3032,4.2959
45.308,13.56,-50.024,-1.9472,1.4613,3.0069
-56.11,-3.2837,2.6326,6.6848,0.78501,5.5919
-0.16661,4.3627,-3.0183,-18.206,-0.68717,4.1129
-23.964,1.1576,-1.5688,0.60624,-0.13286,4.7499
41.846,6.1022,40.957,3.8698,4.2693,3.4039
4.3227,-1.8772,-3.4349,3.7647,-0.99434,3.6869
6.2791,2.004,-6.0693,-6.3678,-1.0165,4.2219
56.971,14.074,54.307,5.4948,-2.0298,3.1039
8.3778,2.4683,0.60945,-16.134,-1.7518,3.5469
-7.486,3.2018,-4.6739,-5.849,-0.91955,4.2349
-0.2226,-0.70521,-1.8648,5.4759,-0.77994,4.0189
-55.169,-3.1555,2.5828,6.6398,0.74729,5.5529
1.7793,4.3313,-2.5758,-17.054,-0.077668,3.7479
39.084,8.5678,50.014,1.0591,4.0534,3.6489
-53.29,-2.937,2.5304,6.4949,0.67804,5.5009
-39.811,-1.1148,1.6027,4.1401,0.25199,5.0139
-21.689,-0.01931,-1.4838,-6.9211,0.40697,4.6589
7.6774,-3.5784,-2.2365,2.4716,-1.2199,3.4599
3.3097,3.0777,-14.797,4.1791,0.08197,3.9929
1.42,-3.468,-2.0997,4.8374,-0.45459,3.7149
-53.526,-2.9493,2.6291,6.4775,0.66894,5.5729
-5.3975,3.4864,-2.5914,-8.0127,0.91691,4.0239
-0.46898,0.91531,-10.332,4.5917,0.33055,4.0539
51.201,16.415,58.532,1.5477,0.5783,3.1489
6.4874,-2.4333,-0.030089,-0.51228,-1.3212,3.7609
-34.623,-0.99762,0.31463,0.36829,0.48354,4.8039
-23.386,0.11495,0.91929,-2.2505,0.60959,4.5599
10.188,2.5327,9.2402,1.9305,-3.2171,4.2949
47.079,6.4728,-54.832,16.968,-3.554,2.4589
8.5789,-5.7302,-3.0914,1.4702,-0.66805,3.6019
5.3215,5.6034,-11.506,3.7806,-0.91792,3.7379
-54.934,-3.1338,2.5533,6.6282,0.73794,5.5399
4.7477,-0.0041141,-1.973,3.5437,0.48499,3.8349
2.4033,-2.8914,4.5891,1.1389,0.51984,3.6509
5.1247,5.9864,-12.217,-16.379,-0.72846,3.7129
3.3759,6.537,8.9413,3.7094,-2.0729,4.3139
-55.874,-3.2533,2.6249,6.6702,0.77509,5.5959
-26.673,0.098336,-0.82442,-1.3026,0.34471,4.7029
-40.959,-1.389,2.6574,5.2835,0.44675,5.1879
2.2213,3.8266,-5.2161,-22.087,-0.12278,3.1779
-27.117,-0.085856,-0.11496,-2.0332,0.3431,4.5689
-34.297,-0.45862,1.8855,3.2104,-0.11236,5.0789
-16.555,0.39978,1.5157,-4.8815,-0.32406,4.3319
-40.27,-1.0193,2.066,4.7469,0.097869,5.2469
-15.23,2.2311,-8.4077,-1.6997,0.53879,4.3179
-20.028,0.17996,-2.6191,0.46939,-0.076079,4.4719
-8.4464,-2.0807,0.89386,-0.5974,-0.76354,4.1089
52.889,15.901,59.257,-4.663,0.24591,3.1089
50.1,17.255,53.892,6.056,0.63262,3.1339
4.3223,-1.9562,3.0323,4.8211,-0.44567,3.8999
-40.495,-1.5357,2.6819,5.6001,0.46481,5.1709
-29.966,-0.48372,2.324,1.749,-0.26179,4.8599
-22.616,1.6749,-3.9143,-0.14606,0.11459,4.6289
4.0674,3.9056,-2.4451,-9.3804,-0.57412,3.5239
-34.299,-0.70697,2.7446,3.5862,-0.021358,5.0669
-46.867,-2.3845,2.3712,6.1526,0.39049,5.3279
0.21341,-1.6983,-6.3238,5.004,-2.1182,3.9089
-41.301,-1.5996,2.338,4.7343,0.46366,5.1359
-49.078,-2.3819,2.1758,5.9046,0.57235,5.3949
8.5251,-0.55164,7.4808,3.5886,-0.41978,4.1429
-4.9508,0.47174,-0.53799,-5.0541,-1.4885,4.0809
7.5361,-1.5399,-1.6091,2.6029,-0.52352,3.8449
14.89,3.8299,-7.0057,-14.29,0.41149,2.1989
-28.602,-0.036787,-0.46485,-1.711,0.058708,4.7129
2.9283,-2.1739,-3.6977,2.4035,-0.9045,4.0529
-33.146,-0.66205,0.11843,0.71367,0.38056,4.8459
7.6847,1.0211,-0.2259,-4.9783,1.8705,3.5949
-4.5554,4.3621,9.7674,2.5373,-1.4351,4.3469
-25.315,0.21451,-0.67299,0.88693,-0.19095,4.8579
-8.059,3.3581,3.7313,-3.6195,-0.71397,4.3679
-27.118,0.16839,-0.77966,3.5251,-0.27405,4.7189
-1.9069,3.5955,-3.4596,-13.61,0.98506,3.8919
-53.525,-2.955,2.4854,6.4745,0.68666,5.4899
48.751,14.243,56.757,4.9347,1.2788,3.2559
7.2541,-3.4063,2.8447,2.345,-1.0164,3.9339
-48.965,-2.3851,2.2967,5.9949,0.51417,5.3629
-29.503,-0.075828,1.3281,-0.42941,0.21697,4.6729
-43.625,-1.6905,1.5674,5.4483,0.32775,5.3619
-1.4934,4.3918,11.766,0.93615,-1.5941,4.4209
50.639,3.2648,48.286,4.6017,-0.30187,3.4059
6.8173,-2.3632,-2.2042,0.86157,-0.11728,3.8909
4.165,4.8179,-3.3124,-12.546,0.68709,3.8969
-51.883,-2.7546,2.383,6.2636,0.63576,5.4369
-26.912,0.60313,2.0861,1.0914,-0.095084,4.7009
-29.165,0.17298,-0.32066,2.1978,0.51226,4.8569
-16.77,-0.36734,-1.7182,-5.1368,-0.22428,4.4349
-29.049,0.021649,-2.353,-0.455,0.26253,4.5859
-2.5809,3.5405,6.8135,5.0529,-1.246,4.3709
-14.098,1.1198,2.0813,-10.284,0.10557,4.5489
-9.3563,3.1013,0.48386,-8.4149,0.90253,4.3589
-15.213,0.19341,-3.3105,-1.7953,-0.41273,4.0879
-15.556,1.7771,-1.4641,-3.3228,-0.027324,3.9919
-20.456,0.19823,-0.54982,-6.9142,0.51569,4.6459
0.02432,4.1946,-6.6437,4.9837,-0.057647,3.9679
7.3828,5.5442,-7.2768,-13.239,-1.1107,3.4169
0.033778,-4.7535,-2.3541,3.7697,-1.2405,4.0429
1.7691,4.7979,-9.8378,-10.231,-0.33954,2.8209
-15.774,1.7429,4.1637,-1.1782,0.90692,4.5109
-2.1268,2.2923,-6.7001,4.9704,0.0067115,4.0439
1.2702,1.9069,4.9727,6.7731,-2.7531,4.4649
4.51,3.9581,-6.1893,-27.672,0.60754,3.3819
6.1516,-0.54142,-2.9566,4.9111,-0.24511,3.6029
50.414,12.951,54.32,-0.82705,-0.38725,3.1599
-43.726,-1.857,1.5392,4.2784,0.50429,5.1269
-0.64113,-4.0013,-1.3239,4.5524,-0.70107,3.9309
-2.6432,1.4265,-7.7622,-10.216,0.59493,4.4289
48.961,18.622,-67.666,1.5911,-0.089462,2.7899
8.2324,6.5828,8.5763,6.0581,-2.1906,4.1549
-51.419,-2.6394,2.3834,6.3573,0.57686,5.4919
-11.889,3.0147,-3.0085,-0.87081,0.3368,4.5359
3.3952,4.6302,10.776,2.8642,-0.80628,4.3519
-22.954,0.30892,-1.646,-2.2977,0.028429,4.4689
-14.575,2.0396,-2.1746,-9.6051,-0.21432,4.0319
-45.582,-2.0516,1.9002,4.8579,0.51989,5.2869
1.4487,6.1993,9.7252,3.7912,-1.3758,4.5399
-12.448,2.2457,1.7437,-6.7899,0.48671,4.3219
47.54,11.721,61.274,5.2481,0.97771,3.4339
-11.888,1.6549,-1.9492,-7.4525,0.071299,4.6309
-36.009,-0.65648,1.5605,4.5128,0.56394,5.0689
3.9128,-3.377,-2.3587,2.4205,-0.62946,3.8029
4.0071,-2.2376,-1.5693,-1.8849,-0.90371,3.5119
0.67219,-2.0339,-7.2899,-1.918,-1.0024,4.0109
-14.655,1.4235,-4.5733,-6.4373,0.39767,4.4269
7.6297,3.9304,-1.3027,10.938,0.62148,3.9629
-5.8267,3.1578,1.843,-12.489,-0.93751,4.5309
-29.264,-0.99429,-0.93059,0.54606,0.18921,4.7259
-35.549,-1.0258,0.61303,4.311,0.080194,4.8949
0.85456,-1.824,1.3512,0.95981,-0.8166,3.9609
-21.485,0.91093,-3.3052,-4.796,0.4516,4.3619
-32.91,-0.80173,0.76715,1.2718,0.50141,4.9619
-15.693,2.6922,-3.3151,-2.5267,-0.28315,3.8489
-56.345,-3.3141,2.6413,6.6982,0.79506,5.5869
10.765,3.7056,-1.9653,-11.995,1.7647,3.5109
-17.676,1.0626,-2.7152,-8.6181,0.079396,4.0799
-21.04,1.2601,4.1376,-2.6782,-0.17967,4.5629
5.4749,4.5333,0.71703,-7.4844,0.68068,3.7059
-11.483,3.3142,-6.3201,-4.6073,-0.4054,4.2429
-23.828,-0.10802,-0.26073,-5.2725,0.41784,4.5779
5.7201,-1.7111,-2.2475,0.3241,-1.4099,3.8889
10.043,-4.067,-0.32307,2.7342,-0.19313,3.3239
-26.313,-0.87358,-0.93305,0.65999,0.047603,4.8229
-35.199,-1.2679,1.8527,2.499,0.45709,4.9039
56.902,10.024,54.002,0.71051,-2.562,3.1979
-49.43,-2.37,2.345,6.1177,0.57102,5.4679
-0.090257,-2.4271,7.7974,1.6589,0.066067,4.1829
-35.449,-0.58983,1.1048,3.428,-0.12649,5.0779
-16.112,0.82147,-3.2435,-5.9619,0.53288,4.4339
6.9237,-2.9082,2.6219,1.624,-0.9713,3.7709
-25.883,0.58325,-0.97974,-0.53132,0.023246,4.7659
38.585,13.913,46.559,-3.9358,-0.12729,3.5379
-31.564,-0.29338,-0.19779,3.4829,-0.265,4.8609
-18.415,-1.2563,1.9569,-0.28505,0.79229,4.6209
6.2032,-4.4352,-4.3747,4.9633,-0.045024,3.5319
-25.189,-0.84512,1.3879,-0.01986,-0.22362,4.8369
57.238,14.729,-64.848,5.1693,-0.11023,2.2609
-31.094,-0.41778,1.3741,2.3064,0.46907,4.8169
1.8226,3.5697,1.7233,-6.3217,0.78368,4.0369
