Iteracion,MSE
1362,27.675124953816646
1363,27.675126012485823
1364,27.675127071096
1365,27.67512812964713
1366,27.675129188139255
1367,27.675130246572355
1368,27.675131304946472
1369,27.675132363261532
1370,27.675133421517614
1371,27.675134479714735
1372,27.675135537852867
1373,27.675136595932003
1374,27.675137653952163
1375,27.675138711913352
1376,27.67513976981559
1377,27.67514082765888
1378,27.675141885443207
1379,27.675142943168577
1380,27.67514400083502
1381,27.675145058442524
1382,27.675146115991097
1383,27.675147173480728
1384,27.675148230911464
1385,27.675149288283254
1386,27.675150345596137
1387,27.67515140285014
1388,27.675152460045226
1389,27.675153517181435
1390,27.675154574258734
1391,27.675155631277153
1392,27.67515668823672
1393,27.67515774513736
1394,27.675158801979208
1395,27.67515985876216
1396,27.67516091548627
1397,27.67516197215149
1398,27.675163028757908
1399,27.675164085305468
1400,27.675165141794192
1401,27.675166198224108
1402,27.675167254595173
1403,27.675168310907416
1404,27.675169367160876
1405,27.67517042335553
1406,27.67517147949135
1407,27.675172535568382
1408,27.675173591586645
1409,27.6751746475461
1410,27.675175703446776
1411,27.675176759288675
1412,27.675177815071834
1413,27.675178870796202
1414,27.675179926461812
1415,27.6751809820687
1416,27.675182037616814
1417,27.67518309310616
1418,27.675184148536815
1419,27.675185203908736
1420,27.675186259221892
1421,27.67518731447636
1422,27.675188369672114
1423,27.675189424809123
1424,27.67519047988748
1425,27.675191534907068
1426,27.67519258986802
1427,27.675193644770246
1428,27.67519469961383
1429,27.675195754398732
1430,27.675196809124913
1431,27.67519786379246
1432,27.67519891840136
1433,27.675199972951578
1434,27.67520102744316
1435,27.675202081876073
1436,27.675203136250367
1437,27.675204190566003
1438,27.67520524482304
1439,27.675206299021433
1440,27.675207353161206
1441,27.6752084072424
1442,27.675209461264966
1443,27.675210515228937
1444,27.6752115691343
1445,27.67521262298103
1446,27.675213676769225
1447,27.67521473049886
1448,27.675215784169847
1449,27.675216837782305
1450,27.675217891336214
1451,27.675218944831528
1452,27.67521999826832
1453,27.67522105164653
1454,27.675222104966196
1455,27.675223158227343
1456,27.675224211429985
1457,27.67522526457406
1458,27.675226317659632
1459,27.675227370686667
1460,27.675228423655238
1461,27.675229476565228
1462,27.67523052941673
1463,27.675231582209758
1464,27.675232634944326
1465,27.67523368762037
1466,27.675234740237943
1467,27.675235792797043
1468,27.675236845297658
1469,27.675237897739848
1470,27.67523895012357
1471,27.67524000244882
1472,27.675241054715634
1473,27.675242106924006
1474,27.675243159073947
1475,27.675244211165452
1476,27.67524526319853
1477,27.675246315173172
1478,27.675247367089405
1479,27.675248418947255
1480,27.67524947074669
1481,27.675250522487698
1482,27.675251574170318
1483,27.675252625794577
1484,27.67525367736044
1485,27.675254728867916
1486,27.67525578031705
1487,27.675256831707777
1488,27.67525788304016
1489,27.675258934314158
1490,27.675259985529856
1491,27.675261036687182
1492,27.67526208778616
1493,27.675263138826793
1494,27.675264189809134
1495,27.67526524073314
1496,27.675266291598817
1497,27.67526734240619
1498,27.675268393155186
1499,27.675269443845963
1500,27.675270494478465
1501,27.675271545052613
1502,27.675272595568465
1503,27.675273646026103
1504,27.67527469642538
1505,27.67527574676644
1506,27.675276797049218
1507,27.675277847273737
1508,27.675278897439973
1509,27.67527994754799
1510,27.675280997597778
1511,27.675282047589292
1512,27.67528309752259
1513,27.67528414739766
1514,27.675285197214503
1515,27.67528624697312
1516,27.67528729667355
1517,27.675288346315764
1518,27.67528939589975
1519,27.675290445425556
1520,27.67529149489318
1521,27.675292544302614
1522,27.675293593653837
1523,27.67529464294695
1524,27.675295692181813
1525,27.67529674135856
1526,27.675297790477135
1527,27.67529883953755
1528,27.675299888539804
1529,27.67530093748395
1530,27.67530198636996
1531,27.67530303519783
1532,27.675304083967532
1533,27.67530513267916
1534,27.67530618133263
1535,27.67530722992801
1536,27.6753082784653
1537,27.675309326944472
1538,27.67531037536555
1539,27.675311423728527
1540,27.67531247203342
1541,27.675313520280234
1542,27.675314568469012
1543,27.675315616599676
1544,27.675316664672277
1545,27.675317712686834
1546,27.675318760643336
1547,27.675319808541772
1548,27.67532085638219
1549,27.67532190416454
1550,27.675322951888894
1551,27.6753239995552
1552,27.675325047163476
1553,27.675326094713775
1554,27.675327142206037
1555,27.675328189640272
1556,27.67532923701654
1557,27.675330284334816
1558,27.67533133159505
1559,27.675332378797368
1560,27.675333425941666
1561,27.67533447302797
1562,27.67533552005634
1563,27.67533656702674
1564,27.675337613939192
1565,27.67533866079366
1566,27.6753397075902
1567,27.675340754328815
1568,27.67534180100948
1569,27.675342847632212
1570,27.675343894197013
1571,27.675344940703877
1572,27.675345987152834
1573,27.67534703354389
1574,27.67534807987707
1575,27.675349126152263
1576,27.675350172369637
1577,27.675351218529105
1578,27.67535226463066
1579,27.67535331067438
1580,27.675354356660186
1581,27.67535540258814
1582,27.67535644845826
1583,27.675357494270493
1584,27.67535854002487
1585,27.675359585721374
1586,27.67536063136011
1587,27.675361676940952
1588,27.675362722463987
1589,27.675363767929166
1590,27.67536481333654
1591,27.67536585868612
1592,27.67536690397785
1593,27.675367949211793
1594,27.67536899438796
1595,27.675370039506294
1596,27.675371084566848
1597,27.67537212956964
1598,27.675373174514615
1599,27.67537421940185
1600,27.675375264231274
1601,27.675376309002967
1602,27.67537735371694
1603,27.67537839837311
1604,27.675379442971533
1605,27.675380487512207
1606,27.67538153199519
1607,27.675382576420418
1608,27.67538362078789
1609,27.675384665097695
1610,27.67538570934972
1611,27.675386753544075
1612,27.675387797680695
1613,27.675388841759666
1614,27.675389885780895
1615,27.67539092974444
1616,27.675391973650346
1617,27.67539301749853
1618,27.675394061289094
1619,27.675395105021902
1620,27.67539614869709
1621,27.67539719231462
1622,27.675398235874496
1623,27.675399279376727
1624,27.675400322821314
1625,27.67540136620827
1626,27.675402409537583
1627,27.67540345280928
1628,27.67540449602333
1629,27.675405539179792
1630,27.675406582278622
1631,27.67540762531985
1632,27.675408668303483
1633,27.675409711229566
1634,27.675410754097996
1635,27.67541179690886
1636,27.67541283966214
1637,27.675413882357844
1638,27.675414924996005
1639,27.675415967576566
1640,27.675417010099594
1641,27.675418052565043
1642,27.675419094973012
1643,27.675420137323364
1644,27.675421179616183
1645,27.675422221851495
1646,27.675423264029277
1647,27.675424306149495
1648,27.675425348212237
1649,27.675426390217478
1650,27.675427432165204
1651,27.675428474055423
1652,27.67542951588817
1653,27.67543055766339
1654,27.675431599381128
1655,27.675432641041365
1656,27.675433682644186
1657,27.675434724189508
1658,27.67543576567737
1659,27.67543680710778
1660,27.675437848480705
1661,27.67543888979621
1662,27.675439931054246
1663,27.675440972254847
1664,27.67544201339806
1665,27.675443054483804
1666,27.67544409551213
1667,27.675445136483045
1668,27.675446177396523
1669,27.67544721825264
1670,27.675448259051322
1671,27.675449299792618
1672,27.67545034047653
1673,27.675451381103045
1674,27.675452421672166
1675,27.675453462183935
1676,27.675454502638313
1677,27.67545554303536
1678,27.675456583374988
1679,27.67545762365731
1680,27.67545866388227
1681,27.675459704049878
1682,27.675460744160148
1683,27.675461784213088
1684,27.675462824208687
1685,27.67546386414698
1686,27.675464904027958
1687,27.67546594385161
1688,27.675466983617937
1689,27.67546802332699
1690,27.67546906297875
1691,27.675470102573204
1692,27.67547114211038
1693,27.675472181590244
1694,27.675473221012865
1695,27.67547426037819
1696,27.675475299686244
1697,27.675476338937045
1698,27.675477378130616
1699,27.67547841726693
1700,27.675479456345975
1701,27.675480495367786
1702,27.675481534332377
1703,27.675482573239712
1704,27.675483612089824
1705,27.675484650882726
1706,27.6754856896184
1707,27.67548672829688
1708,27.67548776691818
1709,27.675488805482242
1710,27.675489843989126
1711,27.675490882438833
1712,27.675491920831313
1713,27.675492959166647
1714,27.675493997444814
1715,27.675495035665794
1716,27.675496073829606
1717,27.675497111936266
1718,27.675498149985813
1719,27.675499187978193
1720,27.675500225913392
1721,27.67550126379147
1722,27.675502301612443
1723,27.675503339376302
1724,27.67550437708299
1725,27.67550541473257
1726,27.67550645232506
1727,27.675507489860422
1728,27.67550852733873
1729,27.67550956475991
1730,27.67551060212399
1731,27.67551163943101
1732,27.675512676680945
1733,27.675513713873784
1734,27.675514751009555
1735,27.675515788088266
1736,27.67551682510995
1737,27.67551786207453
1738,27.675518898982084
1739,27.67551993583261
1740,27.67552097262608
1741,27.675522009362535
1742,27.675523046041924
1743,27.675524082664314
1744,27.67552511922968
1745,27.67552615573805
1746,27.675527192189396
1747,27.675528228583737
1748,27.675529264921106
1749,27.675530301201423
1750,27.675531337424804
1751,27.67553237359121
1752,27.675533409700613
1753,27.675534445753037
1754,27.675535481748533
1755,27.675536517687053
1756,27.675537553568592
1757,27.67553858939321
1758,27.675539625160877
1759,27.67554066087161
1760,27.675541696525382
1761,27.675542732122256
1762,27.675543767662166
1763,27.675544803145183
1764,27.675545838571264
1765,27.675546873940448
1766,27.675547909252746
1767,27.6755489445081
1768,27.675549979706606
1769,27.675551014848214
1770,27.67555204993292
1771,27.67555308496075
1772,27.67555411993172
1773,27.675555154845803
1774,27.675556189703034
1775,27.675557224503425
1776,27.675558259246923
1777,27.675559293933613
1778,27.67556032856346
1779,27.675561363136445
1780,27.675562397652595
1781,27.675563432111943
1782,27.67556446651445
1783,27.675565500860124
1784,27.675566535148995
1785,27.67556756938108
1786,27.675568603556354
1787,27.675569637674833
1788,27.675570671736526
1789,27.675571705741415
1790,27.675572739689535
1791,27.675573773580897
1792,27.67557480741545
1793,27.675575841193265
1794,27.6755768749143
1795,27.675577908578568
1796,27.67557894218615
1797,27.67557997573694
1798,27.67558100923097
1799,27.675582042668303
1800,27.67558307604891
1801,27.675584109372775
1802,27.675585142639907
1803,27.675586175850352
1804,27.675587209004064
1805,27.675588242101078
1806,27.675589275141416
1807,27.675590308125027
1808,27.67559134105199
1809,27.675592373922242
1810,27.675593406735782
1811,27.675594439492706
1812,27.675595472192942
1813,27.675596504836488
1814,27.67559753742341
1815,27.675598569953674
1816,27.675599602427287
1817,27.675600634844255
1818,27.675601667204617
1819,27.6756026995083
1820,27.67560373175538
1821,27.675604763945852
1822,27.675605796079665
1823,27.675606828156873
1824,27.675607860177493
1825,27.675608892141515
1826,27.67560992404897
1827,27.67561095589977
1828,27.67561198769401
1829,27.675613019431676
1830,27.675614051112763
1831,27.675615082737277
1832,27.675616114305193
1833,27.675617145816567
1834,27.675618177271435
1835,27.67561920866971
1836,27.675620240011444
1837,27.67562127129661
1838,27.675622302525262
1839,27.675623333697406
1840,27.675624364813007
1841,27.675625395872085
1842,27.67562642687468
1843,27.675627457820724
1844,27.675628488710277
1845,27.67562951954332
1846,27.675630550319866
1847,27.675631581039983
1848,27.67563261170355
1849,27.675633642310654
1850,27.675634672861282
1851,27.67563570335542
1852,27.675636733793155
1853,27.67563776417438
1854,27.675638794499164
1855,27.675639824767536
1856,27.675640854979378
1857,27.67564188513488
1858,27.67564291523387
1859,27.67564394527648
1860,27.67564497526267
1861,27.6756460051924
1862,27.67564703506575
1863,27.675648064882694
1864,27.67564909464321
1865,27.67565012434734
1866,27.675651153995098
1867,27.675652183586454
1868,27.675653213121404
1869,27.67565424260001
1870,27.675655272022237
1871,27.675656301388074
1872,27.675657330697568
1873,27.67565835995071
1874,27.675659389147498
1875,27.675660418287947
1876,27.675661447372047
1877,27.67566247639978
1878,27.675663505371222
1879,27.67566453428632
1880,27.675665563145106
1881,27.675666591947568
1882,27.6756676206937
1883,27.675668649383542
1884,27.675669678017083
1885,27.675670706594335
1886,27.67567173511532
1887,27.675672763579954
1888,27.675673791988356
1889,27.675674820340475
1890,27.675675848636338
1891,27.675676876875883
1892,27.67567790505922
1893,27.67567893318629
1894,27.6756799612571
1895,27.67568098927166
1896,27.675682017229978
1897,27.675683045132065
1898,27.675684072977944
1899,27.675685100767613
1900,27.675686128500985
1901,27.675687156178224
1902,27.67568818379916
1903,27.67568921136394
1904,27.67569023887257
1905,27.675691266324943
1906,27.675692293721177
1907,27.67569332106116
1908,27.675694348344987
1909,27.67569537557268
1910,27.67569640274415
1911,27.67569742985952
1912,27.67569845691865
1913,27.675699483921683
1914,27.67570051086853
1915,27.6757015377593
1916,27.67570256459384
1917,27.675703591372322
1918,27.675704618094606
1919,27.675705644760818
1920,27.675706671370914
1921,27.675707697924878
1922,27.67570872442273
1923,27.675709750864478
1924,27.67571077725012
1925,27.675711803579716
1926,27.675712829853172
1927,27.67571385607059
1928,27.675714882231873
1929,27.67571590833709
1930,27.675716934386266
1931,27.675717960379384
1932,27.675718986316433
1933,27.675720012197417
1934,27.675721038022367
1935,27.675722063791273
1936,27.675723089504125
1937,27.675724115160964
1938,27.675725140761767
1939,27.67572616630653
1940,27.675727191795325
1941,27.67572821722807
1942,27.67572924260481
1943,27.675730267925534
1944,27.675731293190314
1945,27.675732318399024
1946,27.675733343551798
1947,27.675734368648587
1948,27.675735393689372
1949,27.67573641867419
1950,27.67573744360305
1951,27.675738468475945
1952,27.675739493292912
1953,27.675740518053875
1954,27.675741542758917
1955,27.675742567408015
1956,27.675743592001208
1957,27.67574461653843
1958,27.67574564101973
1959,27.675746665445082
1960,27.67574768981453
1961,27.675748714128108
1962,27.67574973838573
1963,27.675750762587487
1964,27.67575178673333
1965,27.67575281082331
1966,27.675753834857357
1967,27.67575485883555
1968,27.67575588275786
1969,27.675756906624272
1970,27.67575793043487
1971,27.675758954189547
1972,27.6757599778884
1973,27.67576100153141
1974,27.675762025118548
1975,27.675763048649863
1976,27.675764072125315
1977,27.675765095544946
1978,27.675766118908765
1979,27.675767142216742
1980,27.67576816546892
1981,27.675769188665267
1982,27.675770211805826
1983,27.675771234890586
1984,27.675772257919547
1985,27.675773280892706
1986,27.675774303810098
1987,27.675775326671655
1988,27.6757763494775
1989,27.675777372227536
1990,27.675778394921824
1991,27.675779417560346
1992,27.67578044014309
1993,27.67578146267013
1994,27.675782485141365
1995,27.675783507556883
1996,27.675784529916662
1997,27.675785552220745
1998,27.675786574469072
1999,27.675787596661657
2000,27.67578861879856
2001,27.675789640879707
2002,27.675790662905186
2003,27.675791684874973
2004,27.675792706789014
2005,27.675793728647417
2006,27.675794750450123
2007,27.67579577219711
2008,27.67579679388845
2009,27.675797815524106
2010,27.67579883710411
2011,27.675799858628455
2012,27.675800880097118
2013,27.675801901510166
2014,27.675802922867565
2015,27.675803944169267
2016,27.675804965415363
2017,27.675805986605845
2018,27.675807007740676
2019,27.675808028819887
2020,27.675809049843508
2021,27.6758100708115
2022,27.675811091723887
2023,27.675812112580658
2024,27.67581313338185
2025,27.675814154127448
2026,27.67581517481745
2027,27.675816195451876
2028,27.675817216030726
2029,27.675818236554043
2030,27.675819257021704
2031,27.675820277433893
2032,27.675821297790478
2033,27.675822318091516
2034,27.675823338336986
2035,27.67582435852695
2036,27.675825378661386
2037,27.675826398740252
2038,27.675827418763625
2039,27.67582843873145
2040,27.675829458643747
2041,27.67583047850058
2042,27.675831498301868
2043,27.675832518047656
2044,27.675833537737944
2045,27.675834557372752
2046,27.675835576952075
2047,27.67583659647591
2048,27.675837615944264
2049,27.675838635357152
2050,27.67583965471459
2051,27.67584067401655
2052,27.675841693263028
2053,27.6758427124541
2054,27.67584373158969
2055,27.675844750669825
2056,27.675845769694547
2057,27.675846788663826
2058,27.675847807577714
2059,27.675848826436138
2060,27.67584984523916
2061,27.67585086398677
2062,27.67585188267894
2063,27.675852901315753
2064,27.675853919897147
2065,27.675854938423164
2066,27.67585595689377
2067,27.675856975308992
2068,27.67585799366885
2069,27.675859011973344
2070,27.67586003022249
2071,27.675861048416216
2072,27.67586206655462
2073,27.67586308463768
2074,27.67586410266535
2075,27.675865120637713
2076,27.675866138554685
2077,27.675867156416388
2078,27.67586817422271
2079,27.675869191973774
2080,27.675870209669483
2081,27.675871227309855
2082,27.675872244894958
2083,27.675873262424727
2084,27.675874279899208
2085,27.675875297318424
2086,27.675876314682323
2087,27.675877331990925
2088,27.675878349244243
2089,27.67587936644232
2090,27.67588038358511
2091,27.675881400672655
2092,27.675882417704916
2093,27.67588343468193
2094,27.675884451603714
2095,27.67588546847024
2096,27.675886485281495
2097,27.675887502037575
2098,27.67588851873838
2099,27.675889535384
2100,27.67589055197435
2101,27.675891568509527
2102,27.675892584989462
2103,27.675893601414213
2104,27.675894617783747
2105,27.675895634098122
2106,27.675896650357274
2107,27.67589766656125
2108,27.67589868271005
2109,27.675899698803672
2110,27.675900714842136
2111,27.67590173082542
2112,27.67590274675355
2113,27.675903762626533
2114,27.675904778444334
2115,27.67590579420699
2116,27.675906809914554
2117,27.675907825566945
2118,27.675908841164247
2119,27.675909856706358
2120,27.675910872193363
2121,27.6759118876253
2122,27.675912903002065
2123,27.675913918323754
2124,27.675914933590384
2125,27.67591594880183
2126,27.67591696395825
2127,27.675917979059545
2128,27.6759189941058
2129,27.67592000909693
2130,27.675921024033027
2131,27.67592203891405
2132,27.675923053740018
2133,27.67592406851091
2134,27.675925083226733
2135,27.67592609788753
2136,27.675927112493305
2137,27.675928127044028
2138,27.6759291415397
2139,27.675930155980385
2140,27.675931170366017
2141,27.675932184696613
2142,27.675933198972224
2143,27.67593421319283
2144,27.675935227358433
2145,27.675936241469007
2146,27.67593725552466
2147,27.67593826952523
2148,27.675939283470893
2149,27.675940297361546
2150,27.6759413111972
2151,27.675942324977925
2152,27.675943338703682
2153,27.675944352374504
2154,27.675945365990316
2155,27.675946379551224
2156,27.675947393057154
2157,27.675948406508166
2158,27.675949419904192
2159,27.675950433245383
2160,27.675951446531602
2161,27.675952459762875
2162,27.675953472939266
2163,27.675954486060753
2164,27.675955499127333
2165,27.67595651213901
2166,27.67595752509577
2167,27.67595853799766
2168,27.67595955084465
2169,27.67596056363678
2170,27.67596157637404
2171,27.67596258905641
2172,27.675963601683947
2173,27.675964614256586
2174,27.675965626774374
2175,27.675966639237284
2176,27.675967651645365
2177,27.675968663998663
2178,27.675969676297097
2179,27.675970688540662
2180,27.67597170072943
2181,27.67597271286337
2182,27.675973724942462
2183,27.67597473696683
2184,27.675975748936317
2185,27.675976760851043
2186,27.675977772710894
2187,27.675978784516037
2188,27.67597979626637
2189,27.675980807961896
2190,27.675981819602658
2191,27.67598283118865
2192,27.675983842719884
2193,27.675984854196354
2194,27.675985865618077
2195,27.675986876985014
2196,27.675987888297247
2197,27.675988899554707
2198,27.675989910757426
2199,27.675990921905402
2200,27.67599193299867
2201,27.67599294403721
2202,27.675993955021006
2203,27.675994965950125
2204,27.675995976824524
2205,27.675996987644197
2206,27.67599799840921
2207,27.6759990091195
2208,27.67600001977511
2209,27.67600103037602
2210,27.676002040922278
2211,27.67600305141385
2212,27.676004061850765
2213,27.676005072232982
2214,27.676006082560548
2215,27.676007092833483
2216,27.676008103051732
2217,27.676009113215397
2218,27.676010123324374
2219,27.676011133378694
2220,27.676012143378404
2221,27.676013153323492
2222,27.676014163213964
2223,27.676015173049798
2224,27.67601618283106
2225,27.676017192557676
2226,27.67601820222971
2227,27.676019211847137
2228,27.676020221409935
2229,27.676021230918217
2230,27.67602224037186
2231,27.676023249770964
2232,27.676024259115486
2233,27.676025268405418
2234,27.676026277640826
2235,27.67602728682165
2236,27.67602829594793
2237,27.676029305019647
2238,27.67603031403683
2239,27.67603132299947
2240,27.676032331907603
2241,27.67603334076118
2242,27.67603434956023
2243,27.676035358304777
2244,27.67603636699477
2245,27.6760373756303
2246,27.676038384211278
2247,27.676039392737806
2248,27.676040401209825
2249,27.67604140962735
2250,27.676042417990384
2251,27.676043426298964
2252,27.676044434553038
2253,27.67604544275264
2254,27.676046450897765
2255,27.676047458988457
2256,27.676048467024668
2257,27.67604947500646
2258,27.676050482933782
2259,27.67605149080668
2260,27.676052498625104
2261,27.67605350638913
2262,27.676054514098713
2263,27.676055521753877
2264,27.676056529354632
2265,27.676057536900995
2266,27.676058544392887
2267,27.676059551830438
2268,27.676060559213568
2269,27.676061566542263
2270,27.676062573816637
2271,27.67606358103659
2272,27.67606458820218
2273,27.67606559531338
2274,27.67606660237025
2275,27.676067609372687
2276,27.67606861632081
2277,27.67606962321459
2278,27.67607063005397
2279,27.676071636839048
2280,27.676072643569753
2281,27.676073650246188
2282,27.676074656868195
2283,27.67607566343594
2284,27.676076669949357
2285,27.67607767640845
2286,27.676078682813237
2287,27.676079689163718
2288,27.676080695459895
2289,27.676081701701758
2290,27.67608270788935
2291,27.67608371402265
2292,27.676084720101702
2293,27.676085726126413
2294,27.676086732096856
2295,27.67608773801307
2296,27.67608874387501
2297,27.676089749682724
2298,27.67609075543613
2299,27.676091761135314
2300,27.67609276678026
2301,27.67609377237092
2302,27.67609477790739
2303,27.676095783389613
2304,27.67609678881762
2305,27.676097794191435
2306,27.676098799511006
2307,27.67609980477633
2308,27.676100809987496
2309,27.676101815144456
2310,27.67610282024723
2311,27.676103825295765
2312,27.67610483029019
2313,27.67610583523039
2314,27.67610684011639
2315,27.676107844948252
2316,27.676108849725946
2317,27.67610985444947
2318,27.676110859118833
2319,27.676111863734036
2320,27.67611286829512
2321,27.676113872802045
2322,27.676114877254836
2323,27.676115881653505
2324,27.676116885998002
2325,27.67611789028841
2326,27.67611889452469
2327,27.67611989870688
2328,27.67612090283494
2329,27.67612190690889
2330,27.67612291092875
2331,27.676123914894504
2332,27.676124918806202
2333,27.676125922663758
2334,27.676126926467276
2335,27.676127930216726
2336,27.676128933912086
2337,27.676129937553384
2338,27.67613094114058
2339,27.676131944673802
2340,27.676132948152894
2341,27.676133951577995
2342,27.67613495494902
2343,27.67613595826601
2344,27.67613696152898
2345,27.676137964737915
2346,27.676138967892847
2347,27.676139970993752
2348,27.67614097404062
2349,27.676141977033524
2350,27.676142979972372
2351,27.67614398285729
2352,27.67614498568816
2353,27.676145988465027
2354,27.676146991187977
2355,27.676147993856866
2356,27.676148996471845
2357,27.67614999903286
2358,27.676151001539854
2359,27.67615200399289
2360,27.676153006392
2361,27.67615400873715
2362,27.676155011028367
2363,27.676156013265615
2364,27.676157015448954
2365,27.67615801757836
2366,27.676159019653777
2367,27.676160021675376
2368,27.676161023643008
2369,27.676162025556728
2370,27.676163027416518
2371,27.676164029222416
2372,27.67616503097442
2373,27.676166032672523
2374,27.676167034316755
2375,27.6761680359071
2376,27.67616903744355
2377,27.676170038926152
2378,27.676171040354866
2379,27.676172041729743
2380,27.676173043050706
2381,27.67617404431786
2382,27.676175045531114
2383,27.676176046690546
2384,27.676177047796156
2385,27.67617804884793
2386,27.67617904984586
2387,27.676180050789995
2388,27.676181051680246
2389,27.676182052516697
2390,27.67618305329937
2391,27.676184054028234
2392,27.676185054703247
2393,27.676186055324486
2394,27.676187055891962
2395,27.676188056405614
2396,27.676189056865475
2397,27.676190057271587
2398,27.676191057623907
2399,27.676192057922453
2400,27.67619305816725
2401,27.676194058358295
2402,27.67619505849556
2403,27.676196058579066
2404,27.67619705860886
2405,27.67619805858487
2406,27.676199058507173
2407,27.67620005837574
2408,27.676201058190586
2409,27.676202057951684
2410,27.67620305765914
2411,27.67620405731281
2412,27.6762050569128
2413,27.676206056459094
2414,27.676207055951643
2415,27.67620805539053
2416,27.67620905477575
2417,27.67621005410725
2418,27.676211053385074
2419,27.67621205260923
2420,27.67621305177973
2421,27.676214050896554
2422,27.676215049959723
2423,27.67621604896922
2424,27.676217047925107
2425,27.676218046827344
2426,27.67621904567587
2427,27.67622004447081
2428,27.676221043212117
2429,27.6762220418998
2430,27.676223040533852
2431,27.676224039114278
2432,27.676225037641117
2433,27.67622603611432
2434,27.676227034533955
2435,27.67622803289994
2436,27.676229031212383
2437,27.676230029471203
2438,27.676231027676437
2439,27.67623202582808
2440,27.676233023926184
2441,27.67623402197072
2442,27.676235019961652
2443,27.67623601789906
2444,27.676237015782913
2445,27.676238013613183
2446,27.676239011389935
2447,27.676240009113126
2448,27.67624100678278
2449,27.676242004398933
2450,27.67624300196152
2451,27.676243999470618
2452,27.67624499692616
2453,27.676245994328198
2454,27.67624699167675
2455,27.676247988971788
2456,27.676248986213327
2457,27.676249983401366
2458,27.676250980535904
2459,27.676251977616964
2460,27.676252974644566
2461,27.67625397161867
2462,27.676254968539325
2463,27.676255965406483
2464,27.6762569622202
2465,27.676257958980454
2466,27.676258955687242
2467,27.676259952340605
2468,27.67626094894053
2469,27.67626194548699
2470,27.67626294198006
2471,27.67626393841965
2472,27.67626493480586
2473,27.676265931138605
2474,27.676266927417974
2475,27.67626792364393
2476,27.67626891981646
2477,27.676269915935606
2478,27.676270912001332
2479,27.676271908013714
2480,27.676272903972666
2481,27.676273899878264
2482,27.676274895730472
2483,27.676275891529336
2484,27.67627688727478
2485,27.67627788296693
2486,27.676278878605647
2487,27.676279874191078
2488,27.676280869723104
2489,27.67628186520183
2490,27.676282860627186
2491,27.676283855999245
2492,27.676284851317956
2493,27.67628584658331
2494,27.67628684179537
2495,27.67628783695411
2496,27.676288832059562
2497,27.676289827111685
2498,27.676290822110474
2499,27.676291817056036
2500,27.676292811948265
2501,27.67629380678721
2502,27.676294801572887
2503,27.67629579630527
2504,27.676296790984402
2505,27.676297785610274
2506,27.676298780182844
2507,27.676299774702176
2508,27.67630076916825
2509,27.676301763581066
2510,27.676302757940668
2511,27.676303752246998
2512,27.676304746500094
2513,27.676305740699963
2514,27.676306734846637
2515,27.67630772894004
2516,27.676308722980252
2517,27.676309716967246
2518,27.67631071090105
2519,27.67631170478164
2520,27.676312698609024
2521,27.676313692383196
2522,27.676314686104238
2523,27.67631567977206
2524,27.676316673386687
2525,27.67631766694816
2526,27.676318660456445
2527,27.676319653911612
2528,27.67632064731358
2529,27.676321640662376
2530,27.676322633958076
2531,27.6763236272006
2532,27.676324620389966
2533,27.676325613526227
2534,27.67632660660931
2535,27.676327599639308
2536,27.676328592616155
2537,27.676329585539946
2538,27.676330578410536
2539,27.67633157122807
2540,27.67633256399248
2541,27.676333556703767
2542,27.676334549362007
2543,27.67633554196714
2544,27.676336534519216
2545,27.676337527018134
2546,27.67633851946404
2547,27.676339511856842
2548,27.676340504196638
2549,27.676341496483285
2550,27.676342488716912
2551,27.67634348089752
2552,27.67634447302502
2553,27.676345465099537
2554,27.676346457120964
2555,27.676347449089366
2556,27.676348441004723
2557,27.676349432867113
2558,27.676350424676432
2559,27.676351416432784
2560,27.67635240813609
2561,27.676353399786404
2562,27.676354391383718
2563,27.676355382927994
2564,27.67635637441934
2565,27.67635736585765
2566,27.676358357243018
2567,27.676359348575353
2568,27.676360339854767
2569,27.67636133108118
2570,27.67636232225464
2571,27.676363313375145
2572,27.676364304442686
2573,27.67636529545731
2574,27.67636628641894
2575,27.67636727732765
2576,27.67636826818344
2577,27.676369258986274
2578,27.67637024973618
2579,27.676371240433184
2580,27.676372231077245
2581,27.676373221668392
2582,27.676374212206685
2583,27.676375202692004
2584,27.676376193124472
2585,27.676377183504048
2586,27.676378173830727
2587,27.676379164104482
2588,27.676380154325365
2589,27.676381144493412
2590,27.67638213460857
2591,27.676383124670842
2592,27.676384114680296
2593,27.676385104636857
2594,27.676386094540586
2595,27.676387084391447
2596,27.67638807418948
2597,27.67638906393465
2598,27.67639005362703
2599,27.67639104326654
2600,27.676392032853247
2601,27.676393022387135
2602,27.6763940118682
2603,27.676395001296452
2604,27.676395990671917
2605,27.676396979994582
2606,27.676397969264418
2607,27.676398958481485
2608,27.676399947645756
2609,27.676400936757222
2610,27.67640192581596
2611,27.676402914821878
2612,27.676403903775057
2613,27.676404892675453
2614,27.676405881523095
2615,27.67640687031801
2616,27.67640785906013
2617,27.676408847749524
2618,27.67640983638617
2619,27.676410824970084
2620,27.67641181350128
2621,27.676412801979737
2622,27.67641379040547
2623,27.676414778778515
2624,27.6764157670988
2625,27.676416755366418
2626,27.676417743581275
2627,27.676418731743475
2628,27.676419719852966
2629,27.6764207079098
2630,27.676421695913874
2631,27.67642268386537
2632,27.676423671764105
2633,27.676424659610205
